Id,Postid,Score,UserId
"46881","28204","2","20"
"46882","28199","1","9825"
"46883","28162","1","1101"
"46884","28207","0","15787"
"46885","27821","0","9166"
"46887","28130","0","8390"
"46888","28211","0","15793"
"46891","28207","0","12531"
"46893","27921","0","741"
"46894","28201","2","6592"
"151347","84201","28","42243"
"151348","84199","1","42243"
"151349","84201","2","19829"
"151350","84202","0","10728"
"151351","84205","2","2472"
"151352","84201","0","42243"
"151354","84201","17","8119"
"151361","84172","0","50873"
"151366","84201","4","6588"
"151369","84201","0","42243"
"151370","84189","0","45521"
"151371","84212","33","1430"
"151372","81003","0","45521"
"151375","84150","1","3505"
"151378","84176","0","40853"
"151383","84150","1","20"
"151386","84201","1","6588"
"151388","84201","0","42243"
"151389","84216","0","21890"
"151390","84216","0","43249"
"151391","84216","0","21890"
"151392","84216","0","1430"
"151393","84216","0","1430"
"151395","84216","0","43249"
"151398","84176","0","52291"
"151401","83843","0","52040"
"151402","83843","0","52040"
"151404","84214","0","49088"
"151406","84205","0","40466"
"151408","84205","1","3505"
"151409","84214","0","32576"
"151413","84220","0",""
"151414","84176","0","7804"
"151415","84189","0","4779"
"151416","84220","0","52328"
"151418","84220","0","52328"
"151419","84220","1","1430"
"151421","84143","0","50286"
"151428","84220","0","52328"
"151430","84220","0","52328"
"151431","84224","10","52126"
"151435","84167","0","23938"
"151437","84221","9","52126"
"151440","84224","0","19525"
"151449","84222","0","16420"
"151451","84167","1","46125"
"151452","84224","28","41340"
"151455","84227","0","19525"
"151457","84214","0","49088"
"151458","84227","1","20347"
"151459","84220","0","51463"
"151460","84221","7","52334"
"151461","84205","0","40466"
"151462","84221","5","7191"
"151463","84228","0","27379"
"151464","84229","1","1430"
"151466","84201","0","1430"
"151467","84199","0","1430"
"151468","84226","0","7697"
"151469","84229","1","20140"
"151471","84221","1","42057"
"151472","84232","1","23408"
"151473","84224","2","42057"
"151474","84205","0","2472"
"151475","84232","0","49100"
"151476","84224","2","50064"
"151477","84233","0","49100"
"151478","84233","2","26122"
"151479","84176","0","52291"
"151480","84224","0","18273"
"151481","84224","0","18273"
"151482","84167","0","4374"
"151483","84221","0","12671"
"151484","84189","0","4227"
"151485","84229","2","8119"
"151488","84220","0","23148"
"151489","84228","0","5440"
"151492","84214","0","32576"
"151494","84224","1","35155"
"151496","84187","0","49945"
"151498","84226","0","27464"
"151499","84246","0","5125"
"151501","81116","0","5125"
"151502","84221","13","46218"
"151503","84186","0","19427"
"151506","84238","7","46356"
"151509","84254","0","5440"
"151510","84232","2","28905"
"151511","84254","0","52357"
"151512","84152","0","24565"
"151514","84254","0","5440"
"151515","84167","0","46125"
"151517","84258","0","52353"
"151518","84189","0","45521"
"151519","84222","4","5440"
"151521","84213","0","5440"
"151522","84241","1","10728"
"151523","84254","0","52357"
"151524","84254","1","5440"
"151525","84229","0","20140"
"151526","84246","0","10981"
"151527","84262","1","16700"
"151528","84262","0","7191"
"151531","84262","2","52366"
"151533","84262","6","36331"
"151534","84258","0","9166"
"151535","84255","0","52356"
"151536","84243","0","19126"
"151537","84264","0","36331"
"151539","76047","0","1430"
"151540","84197","6","1430"
"151541","84264","0","52370"
"151543","84227","0","49138"
"151546","84267","3","6588"
"151547","84186","0","31853"
"151548","84212","2","16420"
"151551","84268","0","52370"
"151553","84258","0","52353"
"151556","84267","6","5678"
"151558","84255","0","2504"
"151559","84212","0","32576"
"151560","84267","3","52378"
"151561","84224","1","33018"
"151562","84224","1","33018"
"151563","84212","3","51934"
"151564","84236","0","52373"
"151565","84271","0","31795"
"151566","84245","0","42243"
"151567","83640","0","28944"
"151568","84221","1","3505"
"151569","84267","0","2504"
"151570","84221","1","7191"
"151572","84224","3","1430"
"151574","29563","0","49105"
"151575","84269","0","5440"
"151576","84222","1","18292"
"151578","84280","0","34512"
"151579","84281","0","8119"
"151580","84241","0","52343"
"151587","84262","0","50327"
"151588","84262","0","50327"
"151589","84238","1","4227"
"151590","84267","2","36238"
"151591","84280","0","19126"
"151593","84238","2","46356"
"151594","84258","0","9166"
"151595","84167","0","4374"
"151596","84238","3","22612"
"151597","84267","2","7125"
"151598","84281","0","52387"
"151599","84262","0","3830"
"151602","84302","0","9366"
"151603","84302","0","9366"
"151605","84297","1","5440"
"151606","84286","0","34512"
"151608","84272","0","51831"
"151609","84303","0","46479"
"151611","84304","0","46479"
"151613","84302","0","39360"
"151614","84197","0","52409"
"151615","84304","0","8390"
"151617","84267","1","20"
"151618","84186","0","19427"
"151619","84280","0","34512"
"151620","84314","0","1312"
"151621","84297","2","19427"
"151622","84314","0","19427"
"151623","84315","0","10728"
"151625","84315","0","52325"
"151626","84315","0","10728"
"151627","84315","0","52325"
"151628","84212","0","52416"
"151629","84302","0","13052"
"151632","84286","0","34478"
"151633","83384","0","14706"
"151634","84319","0","7191"
"151635","84325","0","52419"
"151636","84325","0","52419"
"151637","84311","0","46479"
"151638","84304","0","46479"
"151639","84269","0","46507"
"151640","84325","0","7191"
"151641","84328","0","31963"
"151642","84319","0","20"
"151643","84328","0","51120"
"151644","84269","0","52377"
"151645","84269","0","52377"
"151647","84280","0","19126"
"151648","84328","0","31963"
"151649","84222","0","23260"
"151650","84297","0","52341"
"151651","84323","0","1430"
"151653","84323","0","35600"
"151654","84319","0","52419"
"151655","60964","0","52373"
"151656","84325","0","52419"
"151657","84334","1","35600"
"151658","84212","2","51934"
"151661","84232","0","49100"
"151662","84233","0","49100"
"151663","84233","0","26122"
"151664","84321","0","1424"
"151665","84339","0","8119"
"151666","83697","0","11826"
"151667","49331","0","50286"
"151668","84339","0","52373"
"151670","84335","0","35600"
"151671","84313","0","1424"
"151672","20630","0","3217"
"151673","36014","0","50286"
"151674","36019","0","50286"
"151677","84335","1","9134"
"151679","84352","0","34638"
"151681","84348","0","34638"
"151682","84323","0","1430"
"151688","84313","0","2504"
"151689","84349","2","9166"
"151690","84368","0","35600"
"151691","84323","0","35600"
"151692","84348","2","35600"
"151694","84336","0","35039"
"151696","84221","0","42225"
"151697","84231","1","42225"
"151698","84351","0","17080"
"151699","84242","0","5224"
"151700","84313","0","12959"
"151704","84238","0","46356"
"151707","84372","2","51533"
"151708","84372","0","52453"
"151709","84374","0","52453"
"151710","84351","0","52373"
"151712","84377","1","20"
"151713","84321","1","27211"
"151714","84372","0","30431"
"151715","58605","0","52373"
"151717","84359","0","52373"
"151718","84359","0","52373"
"151719","84326","0","1430"
"151720","84323","1","1430"
"151721","84369","2","1430"
"151727","84381","0","30431"
"151728","84375","0","49100"
"151730","40546","1","614"
"151732","84375","1","7804"
"151733","84369","0","2504"
"151734","84369","0","49100"
"151736","84372","0","35600"
"151737","84375","0","49100"
"151745","83799","0","51952"
"151746","84390","0","17343"
"151747","84393","1","7191"
"151748","84393","0","45469"
"151749","84393","0","7191"
"151751","84397","0","5708"
"151752","84334","0","52357"
"151756","84401","0","23408"
"151757","84397","0",""
"151758","84401","0","4779"
"151759","84397","0","5708"
"151760","84406","0","4779"
"151761","84401","1","23408"
"151762","84405","0","52482"
"151763","84221","4","4227"
"151764","84398","0","41153"
"151765","84405","0",""
"151768","84407","0","23408"
"151769","84221","0","50286"
"151775","84221","2","22590"
"151781","84420","0","7804"
"151783","84420","0","19974"
"151784","84415","0","49948"
"151785","84415","0","5473"
"151786","84415","0","49948"
"151787","84326","0","41117"
"151788","84415","0","5473"
"151789","84415","0","5473"
"151790","84420","0","23408"
"151792","84420","0","19974"
"151793","84262","0","36238"
"151794","84359","0","24849"
"151796","84405","0","52482"
"151797","82803","0","24570"
"151798","84432","1","26122"
"151799","84297","0","41153"
"151801","84405","0",""
"151803","84297","1","52341"
"151806","81361","0","7911"
"151807","84222","0","17080"
"151810","84437","0","17343"
"151811","84419","0","26412"
"151812","84441","1","52341"
"151813","84441","0","41153"
"151814","84426","0","23408"
"151819","84447","1","20"
"151821","84424","0","41117"
"151823","84447","0","41117"
"151826","84447","0","5224"
"151827","84447","0","39101"
"151828","29717","0","52517"
"151829","84424","0","52489"
"151830","84420","0","36172"
"151834","84424","0","41117"
"151835","84424","0","52489"
"151836","84424","0","52489"
"151839","84420","0","19974"
"151840","84455","1","30331"
"151841","84455","0","5224"
"151843","84297","1","5224"
"151847","29717","0","16602"
"151851","84453","0","52510"
"151859","29717","0","30666"
"151860","29717","0","16602"
"151861","29717","0","30666"
"151863","84463","0","23408"
"151864","84463","0","52533"
"151866","84463","0","52533"
"151867","952","0","39518"
"151868","84464","0","52533"
"151869","84464","0","52533"
"151871","84464","0","52533"
"151872","84464","0","23408"
"151873","84464","0","52533"
"151874","84464","1","52533"
"151875","84458","0","7328"
"151878","84453","0","288"
"151879","84469","0","13528"
"151880","84469","0","3644"
"151881","84469","0","13528"
"151882","84469","0","3644"
"151883","84469","0","13528"
"151884","84469","1","7911"
"151885","84420","0","15843"
"151887","84398","0","52357"
"151888","81361","0","26853"
"151889","84224","2","44242"
"151890","84461","0","52524"
"151892","84475","0","21890"
"151893","84480","0","26227"
"151894","84481","0","22612"
"151895","84481","0","50342"
"151896","84481","0","22612"
"151897","29717","0","52517"
"151898","84405","0","52482"
"151899","84403","0","52482"
"151903","29717","0","16602"
"151904","84481","0","50342"
"151905","84481","0","22612"
"151906","84456","0","47928"
"151907","84481","0","50342"
"151909","84481","0","22612"
"151910","84483","0","50342"
"151911","84483","0","10728"
"151918","84398","0","41153"
"151927","54679","0",""
"151928","84490","0","46507"
"151931","81459","0","20347"
"151934","62992","0","52490"
"151942","84458","0","49305"
"151944","84420","0","19974"
"151945","83640","0","20347"
"151946","84504","0","52558"
"151947","84504","0","51533"
"151948","84504","1","51533"
"151949","84504","0","52558"
"151951","84504","1","51533"
"151952","84504","0","52558"
"151953","84504","0","51533"
"151954","84505","0","30331"
"151955","84505","0","43351"
"151956","84505","0","30331"
"151957","84505","0","43351"
"151958","84505","0","30331"
"151960","84502","0","3644"
"151962","84505","0","36172"
"151964","84491","0","9134"
"151967","84502","0","52558"
"151972","83847","0","9166"
"151973","47781","2","7911"
"151974","84502","0","3644"
"151976","47781","0","7728"
"151978","84487","0","45987"
"151979","62992","0","10886"
"151982","84505","0","6588"
"151985","2312","0","35669"
"151986","84530","2","21890"
"151987","84530","0","23527"
"151988","84520","0","52571"
"151989","84487","0","10728"
"151990","84539","0","20"
"151991","84540","1","36467"
"151992","84540","0","22526"
"151993","84484","0","6770"
"151994","84540","1","36467"
"151995","84539","0","6770"
"151996","84540","0","22526"
"6420","5277","1",""
"6421","5328","0","3015"
"6422","5126","0","2091"
"6423","5241","0","2188"
"6424","4796","2","1251"
"6425","5335","0","2188"
"6426","5247","0","2316"
"6431","5330","1","51"
"6432","5335","1","2015"
"6433","5335","5","2290"
"6434","5335","2","1311"
"6435","5326","0","1311"
"6436","5322","0","1311"
"6437","5330","3","3146"
"6439","5335","10","2447"
"6440","5322","0","2290"
"6441","5344","1","3159"
"6442","1670","2","3160"
"6443","5344","0","2698"
"6444","5335","5",""
"6445","5322","4",""
"6446","5322","0",""
"6447","5316","1",""
"6448","5277","2","2290"
"6449","5319","0","2766"
"6450","5277","0",""
"6452","2072","1","2316"
"6453","5322","0","2290"
