Id,Reputation
"94096","1"
"94097","1"
"94098","1"
"94099","1"
"94100","1"
"94101","1"
"94102","1"
"94103","1"
"94104","1"
"94105","36"
"94106","1"
"94107","101"
"94108","46"
"94109","1"
"94110","1"
"94111","1"
"94112","101"
"94113","1"
"94114","101"
"94115","3"
"94116","1"
"94117","1"
"94118","101"
"94119","101"
"94120","1"
"94121","1"
"94122","1"
"94123","1"
"94124","8"
"94125","1"
"94126","1"
"94127","1"
"94128","1"
"94129","1"
"94130","1"
"94131","1"
"94132","1"
"94133","1"
"94134","1"
"94135","101"
"94136","1"
"94137","1"
"94138","21"
"94139","1"
"94140","101"
"94141","1"
"94142","1"
"94143","1"
"94144","1"
"94145","1"
"94146","1"
"94147","1"
"94148","111"
"94149","101"
"94150","76"
"94151","1"
"94152","101"
"94153","101"
"94154","1"
"94155","1"
"94156","56"
"94157","101"
"94158","1"
"94160","1"
"94161","101"
"94162","1"
"94163","1"
"94164","2"
"94165","101"
"94166","1"
"94167","1"
"94168","1"
"94169","1"
"94170","136"
"94171","101"
"94172","1"
"94173","101"
"94174","1"
"94175","101"
"94176","1"
"94177","1"
"94178","1"
"94179","1"
"94180","101"
"94181","1"
"94182","1"
"94183","1"
"94184","101"
"94185","101"
"94186","35"
"94187","1"
"94188","1"
"94189","13"
"94190","1"
"94191","1"
"94192","1"
"94193","1"
"94194","1"
"94195","1"
"94196","101"
"94197","1"
"94198","1"
"94199","1"
"94200","3"
"94202","1"
"94203","1"
"94204","1"
"94205","1"
"94206","1"
"94207","1"
"94208","1"
"94209","101"
"94210","1"
"94211","3"
"94212","38"
"94213","1"
"94214","1"
"94215","1"
"94216","1"
"94217","101"
"94218","101"
"94219","1"
"94221","1"
"94222","1"
"94223","1"
"94224","1"
"94225","1"
"94226","1"
"94227","1"
"94228","1"
"94229","101"
"94230","1"
"94231","101"
"94232","1"
"94233","1"
"94234","1"
"94235","1"
"94236","101"
"94237","1"
"94238","8"
"94239","1"
"94240","1"
"94241","1"
"94242","1"
"94243","8"
"94244","3"
"94245","1"
"94246","1"
"94247","101"
"94248","1"
"94249","101"
"94250","1"
"94251","1"
"94252","1"
"94253","1"
"94254","1"
"94255","101"
"94256","1"
"94257","120"
"94258","1"
"94259","101"
"94260","1"
"94261","1"
"94262","101"
"94263","3"
"94264","128"
"94265","101"
"94266","1"
"94267","1"
"94268","1"
"94269","101"
"94270","1"
"94271","1"
"94272","1"
"94273","1"
"94274","1"
"94275","111"
"94276","1"
"94277","1"
"94278","101"
"94279","101"
"94280","1"
"94281","1"
"94282","101"
"94283","101"
"94284","1"
"94285","1"
"94286","1"
"94287","1"
"94288","101"
"94289","1"
"94290","101"
"94291","1"
"94292","101"
"94293","1"
"94294","1"
"94295","1"
"94296","11"
"94297","101"
"94298","1"
"94299","1"
"94300","1"
"94301","1"
"94302","1"
"94303","6"
"94304","1"
"94305","101"
"94306","1"
"94307","101"
"94308","1"
"94309","1"
"94310","1"
"94311","1"
"94312","6"
"94313","1"
"94314","1"
"94315","1"
"94316","101"
"94317","1"
"94318","101"
"94319","101"
"94320","1"
"94321","101"
"94322","1"
"94323","101"
"94324","1"
"94325","1"
"94326","1"
"94327","11"
"94328","1"
"94329","101"
"94330","1"
"94331","101"
"94332","101"
"94333","1"
"94334","108"
"94335","101"
"94336","1"
"94337","26"
"94338","1"
"94339","1"
"94340","1"
"94341","101"
"94342","4"
"94343","1"
"94344","101"
"94345","1"
"94346","101"
"94347","1"
"94348","101"
"94349","101"
"94350","241"
"94351","1"
"94352","101"
"94353","101"
"94354","1"
"94355","1"
"94356","1"
"94357","101"
"94358","1"
"94359","1"
"94360","1"
"94361","1"
"94362","1"
"94363","1"
"94364","1"
"94365","1"
"94366","11"
"94367","3"
"94368","101"
"94369","1"
"94370","1"
"94371","37"
"94372","1"
"94373","5"
"94374","101"
"94375","1"
"94376","1"
"94377","1"
"94378","101"
"94379","1"
"94380","11"
"94381","101"
"94382","101"
"94383","1"
"94384","1"
"94385","101"
"94386","1"
"94387","1"
"94388","1"
"94389","1"
"94390","23"
"94391","25"
"94392","1"
"94393","103"
"94394","1"
"94395","101"
"94396","1"
"94397","1"
"94398","1"
"94399","1"
"94400","1"
"94401","1"
"94402","1"
"94403","3"
"94404","1"
"94405","1"
"94406","1"
"94407","101"
"94408","6"
"94409","1"
"94410","16"
"94411","1"
"94412","101"
"94413","1"
"94414","101"
"94415","28"
"94416","1"
"94417","1"
"94418","101"
"94419","21"
"94420","1"
"94421","101"
"94422","1"
"94423","1"
"94424","1"
"94425","1"
"94426","1"
"94427","1"
"94428","101"
"94429","1"
"94430","1"
"94431","1"
"94432","1"
"94433","1"
"94434","1"
"94435","1"
"94436","1"
"94437","1"
"94438","6"
"94439","1"
"94440","1"
"94441","1"
"94442","101"
"94443","1"
"94444","101"
"94445","101"
"94446","1"
"94447","3"
"94448","1"
"94449","1"
"94450","101"
"94451","1"
"94452","101"
"94453","101"
"94454","1"
"94455","101"
"94456","101"
"94457","1"
"94458","101"
"94459","1"
"94460","1"
"94461","23"
"94462","1"
"94463","6"
"94464","1"
"94465","101"
"94466","1"
"94467","1"
"94468","101"
"94469","101"
"94470","1"
"94471","1"
"94472","8"
"94473","1"
"94474","1"
"94475","1"
"94476","1"
"94477","1"
"94478","101"
"94479","1"
"94480","1"
"94481","1"
"94482","101"
"94483","1"
"94484","1"
"94485","6"
"94486","101"
"94487","21"
"94488","1"
"94489","101"
"94490","1"
"94491","1"
"94492","101"
"94493","21"
"94494","111"
"94495","1"
"94496","1"
"94497","11"
"94498","1"
"94499","1"
"94500","1"
"94501","1"
"94502","1"
"94503","21"
"94504","1"
"94505","1"
"94506","1"
"94507","1"
"94508","1"
"94509","1"
"94510","1"
"94511","1"
"94512","1"
"94513","1"
"94514","101"
"94515","1"
"94516","1"
"94517","1"
"94518","101"
"94519","1"
"94520","1"
"94521","1"
"94522","76"
"94523","1"
"94524","1"
"94525","1"
"94526","101"
"94527","1"
"94528","101"
"94529","1"
"94530","101"
"94531","26"
"94532","101"
"94533","101"
"94534","1"
"94535","1"
"94536","1"
"94537","6"
"94538","1"
"94539","101"
"94540","101"
"94541","1"
"94542","1"
"94543","101"
"94544","101"
"94545","1"
"94546","133"
"94547","101"
"94548","1"
"94549","1"
"94550","1"
"94551","1"
"94552","1"
"94553","1"
"94554","1"
"94555","101"
"94556","1"
"94557","1"
"94558","111"
"94559","6"
"94560","1"
"94561","101"
"94562","101"
"94563","1"
"94564","1"
"94565","1"
"94566","1"
"94567","1"
"94568","1"
"94569","1"
"94570","1"
"94571","1"
"94572","1"
"94573","117"
"94574","6"
"94575","1"
"94576","6"
"94577","1"
"94578","101"
"94579","1"
"94580","1"
"94581","1"
"94582","1"
"111349","1"
"111350","1"
"111351","101"
"111352","1"
"111353","1"
"111354","101"
"111355","1"
"111356","1"
"111357","101"
"111358","1"
"111359","1"
"111360","1"
"111361","1"
"111362","1"
"111363","1"
"111364","1"
"111365","1"
"111366","101"
"111367","101"
"111368","101"
"111369","101"
"111370","1"
"111371","101"
"111372","101"
"111373","1"
"111374","1"
"111375","1"
"111376","1"
"111377","1"
"111378","101"
"111379","101"
"111380","101"
"111381","1"
"111382","9"
"111383","1"
"111384","1"
"111385","101"
"111386","1"
"111387","1"
"111388","101"
"111389","1"
"111390","1"
"111391","1"
"111392","101"
"111393","1"
"111394","1"
"111395","101"
"111396","1"
"111397","101"
"111398","11"
"111399","101"
"111400","1"
"111401","1"
"111402","1"
"111403","1"
"111404","105"
"111405","101"
"111406","1"
"111407","1"
"111408","21"
"111409","1"
"111410","1"
"111411","1"
"111412","14"
"111413","1"
"111414","152"
"111415","1"
"111416","1"
"111417","111"
"111418","1"
"111419","1"
"111420","1"
"111421","1"
"111422","101"
"111423","101"
"111424","1"
"111425","1"
"111426","3"
"111427","1"
"111428","101"
"111429","1"
"111430","26"
"111431","14"
"111432","1"
"111433","1"
"111434","1"
"111435","1"
"111436","6"
"111437","1"
"111438","101"
"111439","1"
"111440","1"
"111441","101"
"111442","1"
"111443","1"
"111444","1"
"111445","1"
"111446","1"
"111447","1"
"111448","11"
"111449","1"
"111450","1"
"111452","1"
"111453","1"
"111454","29"
"111455","1"
"111456","101"
"111457","101"
"111458","1"
"111459","1"
"111460","1"
"111461","1"
"111462","1"
"111463","1"
"111464","101"
"111465","6"
"111466","1"
"111467","1"
"111468","1"
"111469","36"
"111470","1"
"111471","1"
"111472","1"
"111473","26"
"111474","1"
"111475","1"
"111476","6"
"111477","1"
"111478","1"
"111479","1"
"111480","1"
"111481","1"
"111482","20"
"111483","1"
"111484","1"
"111485","1"
"111486","101"
"111487","1"
"111488","1"
"111489","1"
"111490","101"
"111491","16"
"111492","1"
"111493","68"
"111494","101"
"111495","1"
"111496","1"
"111497","1"
"111498","1"
"111499","1"
"111500","1"
"111501","1"
"111502","101"
"111503","1"
"111504","101"
"111505","1"
"111506","1"
"111507","1"
"111508","1"
"111509","1"
"111510","1"
"111511","101"
"111512","101"
"111513","101"
"111514","1"
"111515","1"
"111516","1"
"111517","1"
"111518","101"
"111519","11"
"111520","101"
"111521","1"
"111522","1"
"111523","1"
"111524","1"
"111525","1"
"111526","1"
"111527","101"
"111528","6"
"111529","36"
"111530","1"
"111531","1"
"111532","1"
"111533","1"
"111534","11"
"111535","1"
"111536","1"
"111537","11"
"111538","1"
"111539","1"
"111540","1"
"111541","1"
"111542","101"
"111543","101"
"111544","64"
"111545","101"
"111546","101"
"111547","1"
"111548","106"
"111549","1"
"111550","101"
"111551","1"
"111552","1"
"111553","101"
"111554","1"
"111555","1"
"111556","1"
"111557","1"
"111558","6"
"111559","101"
"111560","101"
"111561","1"
"111562","1"
"111563","1"
"111564","3"
"111565","1"
"111566","13"
"111567","101"
"111568","101"
"111569","101"
"111570","26"
"111571","101"
"111572","1"
"111573","1"
"111574","19"
"111575","36"
"111576","1"
"111577","1"
"111578","1"
"111579","1"
"111580","1"
"111581","101"
"111582","1"
"111583","1"
"111584","1"
"111585","1"
"111586","6"
"111587","1"
"111588","101"
"111589","117"
"111590","1"
"111591","8"
"111592","1"
"111593","228"
"111594","1"
"111595","1"
"111596","1"
"111597","1"
"111598","1"
"111599","6"
"111600","101"
"111601","1"
"111602","1"
"111603","1"
"111604","101"
"111605","1"
"111606","1"
"111607","1"
"111608","1"
"111609","1"
"111610","1"
"111611","1"
"111612","1"
"111613","1"
"111614","8"
"111615","1"
"111616","1"
"111617","1"
"111618","1"
"111619","1"
"111620","1"
"111621","101"
"111622","3"
"111623","1"
"111624","1"
"111625","1"
"111626","1"
"111627","101"
"111628","1"
"111629","640"
"111630","101"
"111631","101"
"111632","1"
"111633","1"
"111634","1"
"111635","1"
"111636","1"
"111637","1"
"111638","1"
"111639","11"
"111640","101"
"111641","1"
"111642","1"
"111643","101"
"111644","1"
"111645","1"
"111646","1"
"111647","1"
"111648","1"
"111649","1"
"111650","1"
"111651","1"
"111652","1"
"111653","1"
"111654","1"
"111655","1"
"111656","1"
"111657","1"
"111658","1"
"111659","1"
"111660","101"
"111661","1"
"111662","1"
"111663","1"
"111664","101"
"111665","11"
"111666","1"
"111667","1"
"111668","1"
"111669","101"
"111670","1"
"111671","1"
"111672","1"
"111673","1"
"111674","103"
"111675","6"
"111676","1"
"111677","101"
"111678","1"
"111679","1"
"111680","1"
"111681","1"
"111682","1"
"111683","1"
"111684","1"
"111685","1"
"111686","8"
"111687","1"
"111688","101"
"111689","1"
"111690","1"
"111691","1"
"111692","101"
"111693","1"
"111694","1"
"111695","1"
"111696","1"
"111697","101"
"111698","1"
"111699","1"
"111700","1"
"111701","8"
"111702","1"
"111703","3"
"111704","1"
"111705","101"
"111706","1"
"111707","16"
"111708","1"
"111709","3"
"111710","6"
"111711","1"
"111712","1"
"111713","101"
"111714","101"
"111715","9"
"111716","1"
"111717","1"
"111718","1"
"111719","1"
"111720","1"
"111721","1"
"111722","1"
"111723","8"
"111724","101"
"111725","101"
"111726","1"
"111727","1"
"111728","1"
"111729","1"
"111730","1"
"111731","1"
"111732","1"
"111733","1"
"111734","1"
"111735","1"
"111736","1"
"111737","101"
"111738","1"
"111739","1"
"111740","1"
"111741","1"
"111742","1"
"111743","3"
"111744","1"
"111745","1"
"111746","1"
"111747","6"
"111748","1"
"111749","1"
"111750","101"
"111751","3"
"111752","3"
"111753","1"
"111754","1"
"111755","1"
"111756","3"
"111757","1"
"111758","1"
"111759","8"
"111760","1"
"111761","206"
"111762","1"
"111763","74"
"111764","1"
"111765","13"
"111766","1"
"111767","1"
"111768","1"
"111769","191"
"111770","1"
"111771","101"
"111772","1"
"111773","1"
"111774","1"
"111775","101"
"111776","101"
"111777","101"
"111778","1"
"111779","1"
"111780","1"
"111781","1"
"111782","1"
"111783","1"
"111784","101"
"111785","1"
"111786","1"
"111787","1"
"111788","1"
"111789","1"
"111790","11"
"111791","1"
"111792","11"
"111793","1"
"111794","1"
"111795","1"
"111796","101"
"111797","8"
"111798","1"
"111800","1"
"111801","101"
"111802","101"
"111803","101"
"111804","101"
"111805","116"
"111806","1"
"111807","1"
"111808","1"
"111809","101"
"111810","1"
"111811","26"
"111812","1"
"111813","101"
"111814","1"
"111815","1"
"111816","1"
"111817","1"
"111818","1"
"111819","101"
"111820","101"
"111821","1"
"111822","1"
"111823","8"
"111824","101"
"111825","1"
"111826","1"
"111827","1"
"111828","101"
"111829","1"
"111830","1"
"111831","1"
"111832","23"
"111833","1"
"111834","11"
"111835","1"
"111836","1"
"111837","103"
"26514","1"
"26515","101"
"26516","1"
"26517","101"
"26518","101"
"26519","63"
"26520","28"
"26521","101"
"26523","47"
"26524","101"
"26525","101"
"26527","1"
"26528","1"
"26529","101"
"26530","101"
"26532","1"
"26533","101"
"26534","1"
"26535","101"
"26536","118"
"26537","101"
"26538","1"
"26539","101"
"26540","101"
"26541","101"
"26542","1"
"26543","3"
"26544","1"
"26545","46"
"26547","111"
"26548","101"
"26549","1"
"26550","188"
"26551","101"
"26552","38"
"26553","1"
"26554","101"
"26555","1"
"26556","121"
"26557","11"
"26558","101"
"26561","101"
"26562","6"
"26564","28"
"26565","1"
"26566","1"
"26567","1"
"26568","101"
"26569","28"
"26570","1"
"26571","101"
"26572","132"
"26574","51"
"26575","1"
"26577","101"
"26578","1"
"26579","1"
"26580","1"
"26581","101"
"26582","101"
"26584","101"
"26585","101"
"26586","16"
"26587","101"
"26588","1"
"26589","101"
"26590","1"
"26591","1"
"26592","1243"
"26594","165"
"26595","1"
"26597","1"
"26598","101"
"26599","101"
"26600","279"
"26601","101"
"26602","109"
"26603","1"
"26604","1"
"26605","53"
"26606","2024"
"26607","1"
"26608","101"
"26609","101"
"26611","101"
"26612","1"
"26613","1"
"26614","101"
"26615","101"
"26616","1"
"26617","129"
"26618","101"
"26619","101"
"26620","6"
"26621","1"
"26622","11"
"26623","101"
"26624","101"
"26625","138"
"26626","74"
"26627","1"
"26628","155"
"26629","9"
"26630","166"
"26631","101"
"26633","1"
"26635","1"
"26636","1"
"26637","101"
"26638","106"
"26639","166"
"26640","101"
"26641","101"
"26642","101"
"26643","101"
"26644","1"
"26646","1"
"26647","101"
"26648","101"
"26650","101"
"26652","1"
"26653","101"
"26654","101"
"26655","101"
"26656","51"
"26657","315"
"26658","6"
"26659","101"
"26660","467"
"26662","101"
"26663","1"
"26664","156"
"26665","1"
"26667","11"
"26668","1"
"26669","97"
"26670","1"
"26671","1"
"26672","1"
"26673","101"
"26675","101"
"26676","26"
"26678","101"
"26679","101"
"26680","1"
"26681","154"
"26682","101"
"26683","101"
"26684","9"
"26685","1"
"26687","157"
"26688","1"
"26689","101"
"26690","101"
"26691","11"
"26692","101"
"26693","101"
"26694","139"
"26695","1"
"26696","101"
"26697","21"
"26698","168"
"26699","101"
"26700","140"
"26701","101"
"26702","101"
"26703","45"
"26704","11"
"26705","101"
"26707","20"
"26708","1"
"26709","126"
"26710","221"
"26711","3"
"26712","109"
"26713","101"
"26714","130"
"26716","101"
"26717","101"
"26718","101"
"26719","101"
"26720","152"
"26721","1"
"26722","101"
"26723","1"
"26724","1"
"26725","1"
"26726","113"
"26727","101"
"26728","1"
"26729","101"
"26730","101"
"26731","1"
"26732","1"
"26734","482"
"26735","1"
"26736","1"
"26737","14"
"26738","101"
"26739","101"
"26740","101"
"26741","1"
"26742","1"
"26743","101"
"26745","101"
"26746","166"
"26747","6"
"26748","101"
"26749","101"
"26750","101"
"26751","311"
"26752","1"
"26753","101"
"26754","101"
"26755","101"
"26756","101"
"26757","126"
"26758","1"
"26759","101"
"26760","101"
"26761","101"
"26763","101"
"26764","1"
"26765","5"
"26766","101"
"26767","118"
"26768","101"
"26769","101"
"26770","1"
"26771","101"
"26772","101"
"26773","1"
"26774","1"
"26775","1"
"26776","38"
"26777","13"
"26778","101"
"26779","1"
"26780","6"
"26781","141"
"26783","89"
"26784","1"
"26785","1"
"26787","136"
"26788","11"
"26789","101"
"26790","101"
"26791","101"
"26792","58"
"26793","101"
"26794","1"
"26795","1"
"26796","160"
"26798","1"
"26799","101"
"26800","1"
"26801","1"
"26803","21"
"26805","1"
"26806","101"
"26807","101"
"26808","1"
"26809","76"
"26810","3"
"26811","101"
"26812","101"
